customer_id,age,tenure_months,monthly_spend,num_support_tickets,region,plan_type,payment_method,churned
C1466,22,49,46.63,6,West,Basic,credit_card,0
C1467,63,61,129.34,9,Midwest,Enterprise,bank_transfer,0
C1468,44,82,134.46,2,Midwest,Enterprise,paypal,0
C1469,68,23,147.98,2,South,Enterprise,paypal,0
C1470,24,59,140.48,8,East,Enterprise,bank_transfer,1
C1471,47,54,133.98,7,Midwest,Enterprise,bank_transfer,1
C1472,47,18,68.4,3,East,Standard,paypal,0
C1473,48,48,92.55,2,Midwest,Premium,credit_card,0
C1474,61,53,37.18,5,East,Basic,paypal,0
C1475,50,4,72.04,10,East,Standard,bank_transfer,1
C1476,58,26,72.69,7,East,Standard,paypal,0
C1477,61,79,49.58,1,West,Basic,credit_card,0
C1478,43,12,111.22,5,East,Premium,paypal,0
C1479,26,47,102.17,7,Midwest,Premium,bank_transfer,1
C1480,57,21,66.24,1,Midwest,Standard,credit_card,0
C1481,39,89,87.38,10,East,Standard,bank_transfer,0
C1482,46,61,134.4,0,South,Enterprise,bank_transfer,0
C1483,23,63,110.03,1,South,Premium,credit_card,0
C1484,47,20,57.82,10,East,Basic,paypal,0
C1485,27,46,122.41,9,Midwest,Enterprise,credit_card,1
C1486,39,67,44.73,2,West,Basic,paypal,0
C1487,49,44,39.09,10,Midwest,Basic,paypal,0
C1488,61,2,39.87,3,Midwest,Basic,bank_transfer,0
C1489,66,49,96.54,8,Midwest,Premium,bank_transfer,0
C1490,38,71,74.71,4,West,Standard,bank_transfer,0
C1491,54,15,53.08,1,East,Basic,credit_card,0
C1492,37,12,32.25,0,South,Basic,paypal,0
C1493,51,81,107.44,1,West,Premium,credit_card,0
C1494,27,24,50.67,1,West,Basic,bank_transfer,0
C1495,46,42,74.38,3,Midwest,Standard,paypal,0
C1496,59,8,126.81,0,West,Enterprise,credit_card,0
C1497,58,25,50.27,1,East,Basic,credit_card,0
C1498,47,82,102.64,8,South,Premium,credit_card,1
C1499,37,68,49.03,10,South,Basic,bank_transfer,0
C1500,,94,48.12,6,West,Basic,paypal,0
C1501,27,41,105.15,9,West,Premium,paypal,1
C1502,44,96,131.63,4,Midwest,Enterprise,bank_transfer,0
C1503,59,22,49.96,6,Midwest,Basic,bank_transfer,0
C1504,47,60,133.76,2,Midwest,Enterprise,bank_transfer,0
C1505,46,81,72.38,0,Midwest,Standard,paypal,0
C1506,,13,42.17,2,South,Basic,bank_transfer,0
C1507,41,71,92.92,7,Midwest,Premium,bank_transfer,1
C1508,64,8,112.0,1,South,Premium,paypal,1
C1509,55,64,72.82,0,South,Standard,paypal,0
C1510,61,55,47.58,8,South,Basic,bank_transfer,0
C1511,45,73,123.64,7,South,Enterprise,bank_transfer,0
C1512,36,41,142.46,8,South,Enterprise,paypal,0
C1513,42,81,80.41,9,East,Standard,credit_card,1
C1514,42,66,41.99,2,South,Basic,credit_card,0
C1515,68,35,43.69,3,South,Basic,paypal,0
C1516,52,32,78.46,5,South,Standard,paypal,0
C1517,42,63,102.72,8,East,Premium,paypal,0
C1518,29,38,51.12,3,South,Basic,credit_card,0
C1519,22,39,92.31,4,West,Premium,credit_card,1
C1520,31,58,136.44,9,Midwest,Enterprise,bank_transfer,0
C1521,34,91,129.4,9,East,Enterprise,bank_transfer,0
C1522,57,62,90.69,6,West,Premium,paypal,1
C1523,42,79,48.73,5,West,Basic,paypal,0
C1524,53,9,35.64,1,East,Basic,paypal,0
C1525,44,44,42.73,1,Midwest,Basic,bank_transfer,0
C1526,47,89,76.25,1,East,Standard,bank_transfer,0
C1527,38,30,63.47,10,West,Standard,credit_card,0
C1528,,20,75.02,5,Midwest,Standard,paypal,0
C1529,53,4,136.3,0,East,Enterprise,paypal,0
C1530,22,,47.12,5,East,Basic,bank_transfer,0
C1531,62,96,93.91,5,Midwest,Premium,credit_card,0
C1532,34,42,97.21,10,South,Premium,bank_transfer,0
C1533,64,66,127.32,1,West,Enterprise,bank_transfer,0
C1534,34,73,108.66,10,East,Premium,paypal,0
C1535,62,30,92.64,0,South,Premium,credit_card,0
C1536,35,64,140.72,7,Midwest,Enterprise,paypal,0
C1537,60,,64.02,1,West,Standard,credit_card,0
C1538,39,1,98.57,9,East,Premium,credit_card,1
C1539,49,95,88.98,6,West,Premium,bank_transfer,0
C1540,,59,65.13,10,West,Standard,bank_transfer,0
C1541,37,59,94.02,9,Midwest,Premium,credit_card,0
C1542,46,4,44.93,7,Midwest,Basic,credit_card,1
C1543,26,36,105.69,3,South,Premium,credit_card,0
C1544,66,58,57.89,0,Midwest,Basic,paypal,0
C1545,25,37,89.3,5,Midwest,Premium,bank_transfer,1
C1546,45,93,70.34,10,South,Standard,bank_transfer,0
C1547,44,38,83.17,7,Midwest,Standard,bank_transfer,0
C1548,30,43,103.78,7,East,Premium,credit_card,1
C1549,62,19,101.05,2,East,Premium,credit_card,0
C1550,29,65,45.51,9,West,Basic,bank_transfer,1
C1551,36,88,99.72,5,South,Premium,paypal,1
C1552,36,74,106.5,1,East,Premium,paypal,0
C1553,34,92,55.22,8,West,Basic,bank_transfer,0
C1554,,31,129.87,3,West,Enterprise,credit_card,0
C1555,35,,33.74,7,West,Basic,bank_transfer,0
C1556,60,39,97.08,3,South,Premium,bank_transfer,0
C1557,61,76,49.66,0,Midwest,Basic,bank_transfer,0
C1558,46,69,42.99,9,South,Basic,paypal,0
C1559,53,12,128.56,1,West,Enterprise,credit_card,0
C1560,37,,122.89,4,Midwest,Enterprise,credit_card,0
C1561,30,76,56.32,7,West,Basic,paypal,0
C1562,46,69,38.58,1,Midwest,Basic,credit_card,0
C1563,40,77,98.1,10,East,Premium,credit_card,0
C1564,46,96,82.08,0,South,Standard,credit_card,0
C1565,53,30,143.02,1,West,Enterprise,credit_card,0
C1566,60,73,43.39,5,Midwest,Basic,credit_card,1
C1567,56,14,134.32,4,Midwest,Enterprise,paypal,0
C1568,64,46,132.43,3,East,Enterprise,credit_card,0
C1569,64,26,139.16,8,South,Enterprise,paypal,0
C1570,64,24,125.01,0,East,Enterprise,credit_card,0
C1571,47,,88.56,0,West,Premium,paypal,0
C1572,30,41,84.38,3,East,Standard,paypal,0
C1573,33,50,35.8,2,East,Basic,credit_card,0
C1574,58,22,78.3,6,South,Standard,credit_card,0
C1575,24,42,122.72,10,South,Enterprise,bank_transfer,1
C1576,30,62,138.8,10,East,Enterprise,credit_card,1
C1577,26,56,42.85,8,West,Basic,paypal,0
C1578,39,51,99.08,5,South,Premium,paypal,1
C1579,52,66,132.04,9,East,Enterprise,bank_transfer,0
C1580,43,69,38.54,4,South,Basic,bank_transfer,0
C1581,42,31,71.06,4,East,Standard,bank_transfer,0
C1582,60,55,81.98,2,South,Standard,credit_card,0
C1583,35,60,65.05,4,East,Standard,credit_card,0
C1584,33,83,131.75,6,Midwest,Enterprise,paypal,0
C1585,43,,102.76,4,West,Premium,bank_transfer,0
C1586,34,33,133.82,8,South,Enterprise,paypal,1
C1587,49,81,137.48,7,Midwest,Enterprise,bank_transfer,0
C1588,45,7,54.03,4,West,Basic,paypal,1
C1589,65,55,63.04,10,West,Standard,credit_card,0
C1590,39,37,128.26,3,South,Enterprise,paypal,0
C1591,57,75,106.82,2,Midwest,Premium,credit_card,0
C1592,27,74,108.05,1,West,Premium,credit_card,1
C1593,32,23,69.27,0,East,Standard,paypal,0
C1594,46,58,68.04,1,Midwest,Standard,paypal,0
C1595,46,79,122.6,4,East,Enterprise,paypal,0
C1596,43,42,44.97,9,Midwest,Basic,bank_transfer,1
C1597,26,77,126.38,6,East,Enterprise,credit_card,1
C1598,67,38,71.87,7,West,Standard,paypal,1
C1599,50,92,42.11,5,South,Basic,bank_transfer,0
C1600,49,12,128.63,3,South,Enterprise,bank_transfer,0
C1601,59,83,83.99,6,South,Standard,credit_card,0
C1602,27,79,38.51,8,South,Basic,bank_transfer,0
C1603,39,24,72.65,2,West,Standard,credit_card,0
C1604,33,37,146.49,2,East,Enterprise,credit_card,0
C1605,28,35,75.88,7,South,Standard,paypal,0
C1606,37,2,109.24,4,West,Premium,paypal,1
C1607,32,7,126.05,2,East,Enterprise,paypal,0
C1608,37,59,80.47,3,East,Standard,paypal,0
C1609,46,18,39.47,8,Midwest,Basic,paypal,0
C1610,55,60,107.45,9,Midwest,Premium,bank_transfer,1
C1611,53,17,37.38,9,South,Basic,bank_transfer,0
C1612,46,39,87.62,7,East,Premium,credit_card,0
C1613,,58,78.88,4,Midwest,Standard,credit_card,0
C1614,50,33,132.38,7,South,Enterprise,credit_card,1
C1615,37,19,39.68,0,South,Basic,bank_transfer,0
C1616,26,77,96.22,8,Midwest,Premium,credit_card,1
C1617,41,,62.29,1,East,Standard,paypal,0
C1618,35,81,87.63,6,South,Premium,paypal,1
C1619,45,7,54.97,7,Midwest,Basic,paypal,0
C1620,58,65,57.96,2,Midwest,Basic,bank_transfer,0
C1621,31,19,64.42,6,South,Standard,bank_transfer,0
C1622,30,25,136.8,6,East,Enterprise,bank_transfer,1
C1623,35,1,36.25,0,South,Basic,paypal,0
C1624,32,87,124.97,10,Midwest,Enterprise,bank_transfer,1
C1625,52,34,103.42,5,East,Premium,paypal,1
C1626,60,32,83.19,6,Midwest,Standard,bank_transfer,0
C1627,68,52,56.75,4,South,Basic,credit_card,0
C1628,36,32,145.53,1,South,Enterprise,bank_transfer,0
C1629,27,32,78.2,10,West,Standard,bank_transfer,0
C1630,31,54,147.44,5,South,Enterprise,credit_card,1
C1631,53,51,72.54,3,South,Standard,credit_card,0
C1632,60,42,144.18,1,West,Enterprise,credit_card,0
C1633,27,90,87.79,0,Midwest,Standard,credit_card,0
C1634,45,87,104.32,1,West,Premium,credit_card,0
C1635,59,11,47.97,3,East,Basic,bank_transfer,0
C1636,61,68,53.63,4,East,Basic,credit_card,0
C1637,63,90,44.91,3,South,Basic,credit_card,0
C1638,66,61,131.33,8,South,Enterprise,bank_transfer,1
C1639,41,86,92.47,7,East,Premium,paypal,0
C1640,29,19,57.95,2,East,Basic,paypal,0
C1641,42,75,80.68,6,Midwest,Standard,credit_card,1
C1642,67,27,139.06,5,East,Enterprise,bank_transfer,0
C1643,38,50,83.13,7,Midwest,Standard,paypal,0
C1644,67,55,111.91,9,East,Premium,credit_card,0
C1645,53,43,63.09,2,East,Standard,paypal,0
C1646,34,93,72.86,0,South,Standard,paypal,0
C1647,22,14,142.06,8,East,Enterprise,credit_card,1
C1648,54,36,145.13,9,East,Enterprise,bank_transfer,0
C1649,57,38,123.16,5,West,Enterprise,bank_transfer,1
C1650,52,54,145.77,9,East,Enterprise,bank_transfer,1
C1651,,5,79.38,9,South,Standard,bank_transfer,1
C1652,36,58,72.32,6,West,Standard,credit_card,0
C1653,48,3,106.99,10,West,Premium,bank_transfer,1
C1654,40,,86.07,6,South,Standard,credit_card,1
C1655,49,11,103.82,7,West,Premium,credit_card,1
C1656,32,85,104.47,6,East,Premium,bank_transfer,0
C1657,40,40,33.98,2,West,Basic,credit_card,0
C1658,39,23,51.89,5,West,Basic,paypal,1
C1659,64,79,107.42,5,West,Premium,bank_transfer,0
C1660,38,93,55.68,9,West,Basic,credit_card,0
C1661,66,69,74.45,10,South,Standard,credit_card,0
C1662,49,14,127.52,3,Midwest,Enterprise,paypal,0
C1663,64,64,132.07,10,South,Enterprise,credit_card,0
C1664,58,46,57.68,5,South,Basic,bank_transfer,0
C1665,27,18,47.46,8,West,Basic,paypal,0
C1666,57,93,90.11,0,South,Premium,credit_card,0
C1667,24,14,56.42,10,East,Basic,paypal,1
C1668,39,44,147.51,8,South,Enterprise,credit_card,1
C1669,23,4,95.52,1,East,Premium,paypal,1
C1670,29,13,106.97,5,West,Premium,credit_card,1
C1671,36,7,95.1,8,West,Premium,paypal,1
C1672,56,39,89.61,6,West,Premium,bank_transfer,1
C1673,25,18,34.45,9,West,Basic,credit_card,1
C1674,47,70,38.87,9,East,Basic,credit_card,0
C1675,58,90,48.4,0,Midwest,Basic,credit_card,0
C1676,65,66,87.73,0,South,Standard,paypal,0
C1677,49,28,127.0,8,South,Enterprise,bank_transfer,0
C1678,59,37,93.47,1,Midwest,Premium,bank_transfer,0
C1679,47,76,81.42,2,East,Standard,paypal,0
C1680,30,92,38.0,3,West,Basic,paypal,0
C1681,35,,46.94,10,East,Basic,paypal,0
C1682,28,44,73.62,2,West,Standard,bank_transfer,0
C1683,55,88,98.53,3,East,Premium,credit_card,0
C1684,,32,134.71,4,Midwest,Enterprise,credit_card,0
C1685,25,8,135.63,3,Midwest,Enterprise,credit_card,1
C1686,49,2,142.43,8,West,Enterprise,paypal,1
C1687,50,26,108.83,6,South,Premium,credit_card,1
C1688,23,31,132.0,8,East,Enterprise,credit_card,1
C1689,,13,109.41,8,South,Premium,paypal,1
C1690,28,,93.55,3,East,Premium,paypal,0
C1691,23,42,136.77,0,Midwest,Enterprise,credit_card,0
C1692,49,33,102.24,10,Midwest,Premium,paypal,1
C1693,46,61,85.15,5,West,Standard,bank_transfer,0
C1694,43,64,73.2,8,West,Standard,paypal,0
C1695,36,53,37.33,6,West,Basic,credit_card,1
C1696,35,28,89.52,4,West,Premium,paypal,0
C1697,59,58,64.43,3,West,Standard,credit_card,0
C1698,62,31,44.38,4,East,Basic,paypal,0
C1699,,53,89.6,8,East,Premium,paypal,0
C1700,44,58,62.7,1,West,Standard,paypal,0
C1701,36,95,51.04,3,East,Basic,credit_card,0
C1702,50,29,62.82,3,South,Standard,paypal,0
C1703,66,9,74.32,0,East,Standard,bank_transfer,0
C1704,48,14,51.87,3,West,Basic,credit_card,0
C1705,32,35,110.05,2,East,Premium,bank_transfer,0
C1706,50,36,93.77,3,West,Premium,credit_card,0
C1707,51,12,52.71,2,West,Basic,credit_card,0
C1708,52,51,63.37,2,East,Standard,credit_card,0
C1709,60,70,38.28,8,West,Basic,bank_transfer,1
C1710,43,71,83.53,0,Midwest,Standard,bank_transfer,0
C1711,66,82,45.47,9,Midwest,Basic,credit_card,1
C1712,42,59,79.71,5,West,Standard,credit_card,0
C1713,66,4,34.17,2,West,Basic,credit_card,0
C1714,50,69,88.49,10,West,Premium,paypal,0
C1715,65,15,106.57,4,East,Premium,credit_card,0
C1716,58,70,129.47,8,West,Enterprise,credit_card,0
C1717,61,6,96.87,0,Midwest,Premium,bank_transfer,0
C1718,64,34,71.83,10,South,Standard,credit_card,0
C1719,31,52,136.64,3,Midwest,Enterprise,credit_card,0
C1720,45,85,41.52,2,Midwest,Basic,paypal,0
C1721,52,,127.41,6,Midwest,Enterprise,paypal,1
C1722,61,82,65.27,0,South,Standard,credit_card,0
C1723,55,16,38.8,4,East,Basic,paypal,0
C1724,55,25,140.67,3,West,Enterprise,bank_transfer,0
C1725,31,90,138.1,4,East,Enterprise,paypal,0
C1726,41,53,91.12,3,Midwest,Premium,paypal,0
C1727,55,56,64.71,4,West,Standard,bank_transfer,0
C1728,62,50,71.22,5,South,Standard,credit_card,0
C1729,65,48,101.13,2,South,Premium,credit_card,0
C1730,41,53,109.44,8,West,Premium,credit_card,0
C1731,54,67,83.59,4,South,Standard,paypal,0
C1732,25,87,87.98,10,West,Premium,bank_transfer,1
C1733,44,25,102.27,1,Midwest,Premium,paypal,0
C1734,27,13,135.68,1,West,Enterprise,paypal,0
C1735,65,26,127.64,6,South,Enterprise,credit_card,0
C1736,68,10,55.87,9,Midwest,Basic,bank_transfer,1
C1737,48,71,32.28,2,East,Basic,credit_card,0
C1738,48,15,83.78,8,West,Standard,credit_card,1
C1739,53,34,108.4,9,West,Premium,paypal,1
C1740,65,28,131.57,5,East,Enterprise,credit_card,0
C1741,29,68,89.83,4,East,Premium,credit_card,1
C1742,23,76,81.67,6,East,Standard,credit_card,1
C1743,54,19,38.24,4,South,Basic,bank_transfer,0
C1744,24,90,90.38,8,Midwest,Premium,paypal,0
C1745,43,31,146.33,6,Midwest,Enterprise,paypal,0
C1746,30,55,56.41,3,West,Basic,paypal,0
C1747,60,12,42.04,10,Midwest,Basic,credit_card,0
C1748,33,28,110.33,5,West,Premium,bank_transfer,1
C1749,28,63,133.04,8,East,Enterprise,paypal,1
C1750,40,96,35.01,4,West,Basic,paypal,0
C1751,37,62,72.59,3,East,Standard,paypal,0
C1752,28,86,98.74,0,West,Premium,paypal,0
C1753,26,38,101.93,0,Midwest,Premium,bank_transfer,1
C1754,60,91,141.93,9,Midwest,Enterprise,paypal,0
C1755,60,96,124.33,8,South,Enterprise,credit_card,1
C1756,62,73,65.82,9,West,Standard,bank_transfer,0
C1757,58,80,86.79,3,West,Standard,credit_card,0
C1758,49,52,42.6,0,Midwest,Basic,credit_card,0
C1759,48,4,126.52,3,South,Enterprise,paypal,0
C1760,64,85,103.9,8,East,Premium,paypal,1
C1761,40,1,111.96,10,West,Premium,credit_card,1
C1762,57,19,137.35,5,East,Enterprise,bank_transfer,0
C1763,58,49,97.58,1,East,Premium,credit_card,0
C1764,65,88,81.93,8,South,Standard,paypal,0
C1765,38,25,97.37,2,East,Premium,paypal,0
C1766,24,4,74.44,3,West,Standard,credit_card,1
C1767,46,9,35.04,6,East,Basic,credit_card,1
C1768,43,4,56.58,6,West,Basic,paypal,1
C1769,26,95,88.41,6,East,Premium,paypal,1
C1770,50,83,138.3,0,South,Enterprise,credit_card,0
C1771,50,57,97.16,0,Midwest,Premium,credit_card,0
C1772,30,77,70.96,8,West,Standard,paypal,0
C1773,46,7,76.7,9,West,Standard,bank_transfer,0
C1774,56,34,57.23,3,East,Basic,bank_transfer,0
C1775,42,46,67.27,6,West,Standard,bank_transfer,1
C1776,35,22,34.04,2,West,Basic,bank_transfer,0
C1777,54,86,90.44,7,South,Premium,bank_transfer,0
C1778,64,70,94.98,9,West,Premium,paypal,0
C1779,31,51,100.27,1,Midwest,Premium,bank_transfer,0
C1780,35,88,108.63,6,Midwest,Premium,paypal,0
C1781,53,86,85.79,1,West,Standard,credit_card,0
C1782,59,69,64.66,3,South,Standard,paypal,0
C1783,53,94,128.08,6,East,Enterprise,paypal,0
C1784,33,,97.62,5,East,Premium,paypal,1
C1785,66,76,132.47,1,Midwest,Enterprise,bank_transfer,0
C1786,37,52,84.36,0,South,Standard,credit_card,0
C1787,32,24,78.36,5,East,Standard,credit_card,1
C1788,22,43,146.36,10,South,Enterprise,bank_transfer,1
C1789,63,23,57.52,2,South,Basic,paypal,0
C1790,24,72,93.12,9,South,Premium,paypal,0
C1791,24,43,56.74,3,Midwest,Basic,paypal,0
C1792,40,83,69.75,9,South,Standard,paypal,1
C1793,63,11,96.02,10,Midwest,Premium,credit_card,1
C1794,,70,133.64,7,East,Enterprise,paypal,0
C1795,39,49,57.05,1,Midwest,Basic,bank_transfer,0
C1796,31,80,135.15,2,East,Enterprise,bank_transfer,0
C1797,24,83,104.72,0,Midwest,Premium,paypal,0
C1798,45,7,109.96,10,South,Premium,bank_transfer,1
C1799,51,73,32.8,1,East,Basic,bank_transfer,0
C1800,45,35,91.75,8,Midwest,Premium,bank_transfer,1
C1801,61,38,78.6,10,East,Standard,paypal,1
C1802,47,29,76.2,9,West,Standard,bank_transfer,0
C1803,65,42,75.86,5,Midwest,Standard,credit_card,0
C1804,32,52,84.58,3,South,Standard,paypal,0
C1805,36,65,46.56,6,South,Basic,bank_transfer,0
C1806,38,50,87.41,5,Midwest,Premium,paypal,0
C1807,34,40,54.82,8,West,Basic,credit_card,1
C1808,34,67,102.13,4,West,Premium,credit_card,0
C1809,42,38,124.8,5,East,Enterprise,credit_card,0
C1810,35,54,140.92,8,West,Enterprise,credit_card,1
C1811,23,80,111.77,2,West,Premium,bank_transfer,0
C1812,51,50,50.1,8,Midwest,Basic,paypal,0
C1813,52,1,96.39,3,South,Premium,bank_transfer,0
C1814,57,55,123.52,5,Midwest,Enterprise,bank_transfer,1
C1815,32,18,140.36,8,South,Enterprise,paypal,0
C1816,59,55,107.71,5,South,Premium,credit_card,1
C1817,29,11,147.62,0,East,Enterprise,credit_card,1
C1818,45,82,77.24,3,West,Standard,credit_card,0
C1819,29,42,88.8,0,South,Premium,bank_transfer,0
C1820,62,55,79.73,4,South,Standard,bank_transfer,0
C1821,59,80,125.75,3,Midwest,Enterprise,bank_transfer,0
C1822,48,20,35.37,8,East,Basic,bank_transfer,0
C1823,55,28,80.4,1,East,Standard,credit_card,0
C1824,63,1,103.23,0,Midwest,Premium,paypal,0
C1825,48,34,126.16,8,Midwest,Enterprise,bank_transfer,0
C1826,47,67,49.29,2,East,Basic,bank_transfer,0
C1827,45,72,99.58,6,East,Premium,paypal,0
C1828,54,86,131.94,10,East,Enterprise,paypal,0
C1829,33,92,146.97,10,Midwest,Enterprise,credit_card,0
C1830,50,92,86.07,10,East,Standard,credit_card,0
C1831,58,79,81.27,2,West,Standard,paypal,0
C1832,59,10,93.14,8,East,Premium,credit_card,1
C1833,37,74,70.33,4,South,Standard,bank_transfer,0
C1834,53,29,83.01,4,East,Standard,credit_card,0
C1835,58,64,36.69,7,Midwest,Basic,credit_card,0
C1836,32,8,93.41,9,Midwest,Premium,paypal,1
C1837,,42,77.07,8,East,Standard,credit_card,0
C1838,28,18,97.33,0,East,Premium,credit_card,0
C1839,57,63,135.48,8,Midwest,Enterprise,bank_transfer,0
C1840,45,86,91.8,10,Midwest,Premium,credit_card,0
C1841,41,31,138.78,9,South,Enterprise,credit_card,1
C1842,32,27,32.59,2,East,Basic,paypal,0
C1843,27,39,74.43,10,East,Standard,credit_card,1
C1844,58,54,124.15,10,Midwest,Enterprise,credit_card,1
C1845,25,82,81.03,1,East,Standard,credit_card,0
C1846,51,53,141.57,2,West,Enterprise,credit_card,0
C1847,29,15,132.47,2,East,Enterprise,credit_card,0
C1848,30,93,104.2,8,Midwest,Premium,credit_card,0
C1849,35,5,101.87,6,Midwest,Premium,bank_transfer,1
C1850,51,84,107.19,1,East,Premium,bank_transfer,0
C1851,57,88,138.26,2,South,Enterprise,credit_card,0
C1852,31,77,96.77,0,East,Premium,paypal,0
C1853,46,,52.94,3,South,Basic,credit_card,1
C1854,28,30,125.08,4,East,Enterprise,bank_transfer,0
C1855,,40,67.51,0,South,Standard,credit_card,0
C1856,25,55,41.41,2,Midwest,Basic,credit_card,1
C1857,,80,43.52,1,Midwest,Basic,bank_transfer,0
C1858,30,37,40.9,4,East,Basic,paypal,0
C1859,40,5,63.52,0,South,Standard,bank_transfer,0
C1860,50,48,145.22,4,West,Enterprise,bank_transfer,0
C1861,44,48,98.05,2,East,Premium,bank_transfer,0
C1862,38,60,122.07,0,West,Enterprise,credit_card,0
C1863,48,71,64.61,6,South,Standard,credit_card,1
C1864,56,2,53.12,10,South,Basic,bank_transfer,0
C1865,68,14,105.31,7,West,Premium,credit_card,1
C1866,37,7,140.53,5,West,Enterprise,credit_card,1
C1867,,63,92.19,6,East,Premium,credit_card,0
C1868,33,45,98.62,6,South,Premium,bank_transfer,0
C1869,43,26,77.78,2,Midwest,Standard,bank_transfer,0
C1870,,11,102.21,8,East,Premium,credit_card,1
C1871,,52,133.06,4,South,Enterprise,paypal,0
C1872,29,7,137.3,10,Midwest,Enterprise,credit_card,1
C1873,38,75,76.14,8,West,Standard,paypal,1
C1874,62,90,101.93,5,East,Premium,paypal,0
C1875,38,79,53.0,4,Midwest,Basic,bank_transfer,0
C1876,36,83,37.17,9,Midwest,Basic,paypal,0
C1877,57,96,89.65,6,West,Premium,credit_card,0
C1878,53,62,93.45,2,South,Premium,bank_transfer,0
C1879,54,86,102.15,1,Midwest,Premium,credit_card,0
C1880,32,56,62.68,7,West,Standard,paypal,0
C1881,32,14,42.68,2,West,Basic,paypal,0
C1882,56,11,71.6,9,Midwest,Standard,credit_card,1
C1883,23,94,111.12,8,West,Premium,credit_card,1
C1884,41,69,66.18,1,Midwest,Standard,bank_transfer,0
C1885,58,57,98.38,0,East,Premium,credit_card,0
C1886,52,41,139.33,2,East,Enterprise,bank_transfer,0
C1887,27,83,56.29,8,Midwest,Basic,paypal,1
C1888,64,55,74.05,6,Midwest,Standard,paypal,0
C1889,36,92,38.72,1,Midwest,Basic,credit_card,0
C1890,57,83,66.6,4,East,Standard,bank_transfer,0
C1891,51,75,126.72,10,West,Enterprise,paypal,1
C1892,61,49,136.22,4,Midwest,Enterprise,credit_card,0
C1893,26,57,35.98,5,West,Basic,bank_transfer,0
C1894,59,32,129.16,8,East,Enterprise,credit_card,1
C1895,36,35,135.85,8,East,Enterprise,paypal,0
C1896,38,,125.93,8,Midwest,Enterprise,paypal,1
C1897,26,12,88.92,1,East,Premium,bank_transfer,1
C1898,35,92,124.81,3,Midwest,Enterprise,paypal,0
C1899,37,6,95.35,8,West,Premium,bank_transfer,1
C1900,32,47,106.51,7,East,Premium,bank_transfer,0
C1901,63,5,80.12,4,West,Standard,paypal,0
C1902,52,96,52.08,2,South,Basic,paypal,0
C1903,24,70,54.52,7,East,Basic,credit_card,1
C1904,55,14,83.83,9,East,Standard,bank_transfer,0
C1905,61,85,80.17,9,Midwest,Standard,paypal,1
C1906,54,49,104.91,1,South,Premium,bank_transfer,0
C1907,64,7,35.23,2,East,Basic,credit_card,1
C1908,46,89,41.13,1,Midwest,Basic,credit_card,0
C1909,60,69,127.39,5,East,Enterprise,bank_transfer,0
C1910,42,48,41.85,0,West,Basic,credit_card,0
C1911,30,39,91.65,4,Midwest,Premium,bank_transfer,0
C1912,57,,133.21,6,West,Enterprise,bank_transfer,1
C1913,41,41,144.49,7,Midwest,Enterprise,bank_transfer,1
C1914,41,41,67.0,8,West,Standard,bank_transfer,0
C1915,38,52,142.37,10,East,Enterprise,bank_transfer,0
C1916,47,81,102.69,5,East,Premium,credit_card,0
C1917,32,24,36.55,4,East,Basic,bank_transfer,0
C1918,64,61,97.43,5,West,Premium,bank_transfer,0
C1919,67,13,41.69,8,South,Basic,paypal,1
C1920,22,69,34.82,9,Midwest,Basic,bank_transfer,1
C1921,27,23,98.55,0,South,Premium,bank_transfer,0
C1922,38,22,123.98,1,East,Enterprise,credit_card,0
C1923,52,44,73.18,9,Midwest,Standard,paypal,0
C1924,62,22,112.57,8,East,Premium,bank_transfer,0
C1925,36,65,109.84,5,South,Premium,credit_card,0
C1926,41,84,94.42,7,South,Premium,paypal,0
C1927,26,15,86.56,2,Midwest,Standard,bank_transfer,0
C1928,53,88,43.72,6,East,Basic,credit_card,0
C1929,32,63,62.8,8,Midwest,Standard,paypal,0
C1930,44,92,49.03,0,West,Basic,paypal,0
C1931,38,43,62.86,9,East,Standard,bank_transfer,1
C1932,61,30,109.04,4,West,Premium,credit_card,0
C1933,47,57,135.13,8,West,Enterprise,bank_transfer,0
C1934,38,86,93.8,6,West,Premium,paypal,0
C1935,66,9,137.67,3,Midwest,Enterprise,paypal,1
C1936,63,93,93.26,9,West,Premium,credit_card,1
C1937,64,33,142.9,9,Midwest,Enterprise,paypal,1
C1938,66,77,39.96,5,Midwest,Basic,paypal,0
C1939,50,88,68.6,3,West,Standard,credit_card,0
C1940,67,33,68.96,3,East,Standard,paypal,0
C1941,58,14,87.37,10,Midwest,Standard,credit_card,1
C1942,58,27,75.44,8,West,Standard,paypal,1
C1943,31,,53.22,0,East,Basic,credit_card,0
C1944,66,67,133.99,6,West,Enterprise,credit_card,0
C1945,64,72,140.59,1,West,Enterprise,paypal,0
C1946,46,12,88.6,3,South,Premium,bank_transfer,0
C1947,54,7,129.19,8,East,Enterprise,credit_card,1
C1948,59,,32.91,3,West,Basic,bank_transfer,0
C1949,39,43,133.38,1,South,Enterprise,credit_card,0
C1950,64,50,128.99,1,West,Enterprise,paypal,0
C1951,27,91,50.31,3,South,Basic,credit_card,0
C1952,,76,107.08,7,West,Premium,paypal,1
C1953,34,56,136.25,4,East,Enterprise,bank_transfer,0
C1954,47,21,137.78,0,East,Enterprise,paypal,0
C1955,62,73,44.28,10,Midwest,Basic,paypal,0
